orders,productid,discounts,views_per_hour_prev_day,online_adv_prev_day,rain,temperature,day
9,56,0.17,845,3,0,7.77,2019-05-26
10,57,0.14,548,6,0,7.77,2019-05-26
47,58,0.18,178,5,0,7.77,2019-05-26
25,59,0.22,818,9,0,7.77,2019-05-26
7,60,0.2,824,7,0,7.77,2019-05-26
12,61,0.11,72,10,0,7.77,2019-05-26
13,62,0.18,238,9,0,7.77,2019-05-26
118,63,0.13,482,2,0,7.77,2019-05-26
3,64,0.15,486,10,0,7.77,2019-05-26
21,65,0.1,484,9,0,7.77,2019-05-26
12,66,0.21,859,1,0,7.77,2019-05-26
8,67,0.14,240,6,0,7.77,2019-05-26
40,68,0.2,221,8,0,7.77,2019-05-26
7,69,0.12,731,7,0,7.77,2019-05-26
3,70,0.07,998,9,0,7.77,2019-05-26
16,71,0.15,950,10,0,7.77,2019-05-26
9,72,0.21,75,2,0,7.77,2019-05-26
19,73,0.16,263,1,0,7.77,2019-05-26
18,74,0.19,538,6,0,7.77,2019-05-26
6,75,0.19,451,9,0,7.77,2019-05-26
33,76,0.13,92,6,0,7.77,2019-05-26
6,77,0.19,1000,6,0,7.77,2019-05-26
33,78,0.2,970,2,0,7.77,2019-05-26
9,79,0.13,662,6,0,7.77,2019-05-26
36,80,0.11,147,1,0,7.77,2019-05-26
9,81,0.16,155,9,0,7.77,2019-05-26
5,82,0.18,350,1,0,7.77,2019-05-26
59,83,0.13,97,9,0,7.77,2019-05-26
21,84,0.15,250,4,0,7.77,2019-05-26
6,85,0.11,489,6,0,7.77,2019-05-26
6,86,0.2,229,2,0,7.77,2019-05-26
12,87,0.17,498,7,0,7.77,2019-05-26
22,88,0.15,448,7,0,7.77,2019-05-26
28,89,0.2,277,9,0,7.77,2019-05-26
12,90,0.15,537,2,0,7.77,2019-05-26
14,91,0.19,229,1,0,7.77,2019-05-26
8,92,0.18,680,7,0,7.77,2019-05-26
5,93,0.17,585,1,0,7.77,2019-05-26
8,94,0.12,385,6,0,7.77,2019-05-26
36,95,0.2,364,3,0,7.77,2019-05-26
17,96,0.14,496,5,0,7.77,2019-05-26
19,97,0.2,965,7,0,7.77,2019-05-26
8,98,0.12,273,10,0,7.77,2019-05-26
20,99,0.18,693,9,0,7.77,2019-05-26
14,100,0.15,490,8,0,7.77,2019-05-26
23,1,0.16,950,6,0,9.29,2019-05-27
31,2,0.17,933,6,0,9.29,2019-05-27
32,3,0.15,483,9,0,9.29,2019-05-27
8,4,0.16,406,3,0,9.29,2019-05-27
21,5,0.15,379,3,0,9.29,2019-05-27
32,6,0.13,944,10,0,9.29,2019-05-27
59,7,0.16,715,10,0,9.29,2019-05-27
20,8,0.13,52,7,0,9.29,2019-05-27
11,9,0.19,961,8,0,9.29,2019-05-27
38,10,0.2,401,10,0,9.29,2019-05-27
11,11,0.16,851,10,0,9.29,2019-05-27
15,12,0.17,598,1,0,9.29,2019-05-27
27,13,0.17,935,5,0,9.29,2019-05-27
14,14,0.19,197,4,0,9.29,2019-05-27
12,15,0.19,164,5,0,9.29,2019-05-27
25,16,0.19,779,4,0,9.29,2019-05-27
6,17,0.16,339,4,0,9.29,2019-05-27
25,18,0.15,125,7,0,9.29,2019-05-27
11,19,0.16,618,6,0,9.29,2019-05-27
17,20,0.21,308,2,0,9.29,2019-05-27
10,21,0.17,763,1,0,9.29,2019-05-27
48,22,0.11,522,7,0,9.29,2019-05-27
10,23,0.16,78,1,0,9.29,2019-05-27
17,24,0.15,355,9,0,9.29,2019-05-27
9,25,0.16,398,3,0,9.29,2019-05-27
20,26,0.14,143,5,0,9.29,2019-05-27
17,27,0.15,822,3,0,9.29,2019-05-27
21,28,0.15,204,9,0,9.29,2019-05-27
5,29,0.15,722,6,0,9.29,2019-05-27
26,30,0.14,637,10,0,9.29,2019-05-27
25,31,0.18,836,4,0,9.29,2019-05-27
14,32,0.21,295,9,0,9.29,2019-05-27
15,33,0.19,825,2,0,9.29,2019-05-27
19,34,0.18,186,5,0,9.29,2019-05-27
9,35,0.22,759,6,0,9.29,2019-05-27
6,36,0.17,642,4,0,9.29,2019-05-27
15,37,0.14,377,2,0,9.29,2019-05-27
44,38,0.17,323,1,0,9.29,2019-05-27
11,39,0.11,559,7,0,9.29,2019-05-27
10,40,0.16,246,5,0,9.29,2019-05-27
4,41,0.12,841,7,0,9.29,2019-05-27
31,42,0.18,388,6,0,9.29,2019-05-27
4,43,0.18,204,3,0,9.29,2019-05-27
12,44,0.2,513,6,0,9.29,2019-05-27
22,45,0.14,852,7,0,9.29,2019-05-27
9,46,0.18,1027,2,0,9.29,2019-05-27
18,47,0.21,503,5,0,9.29,2019-05-27
5,48,0.24,443,5,0,9.29,2019-05-27
15,49,0.15,249,8,0,9.29,2019-05-27
18,50,0.15,644,4,0,9.29,2019-05-27
8,51,0.13,673,6,0,9.29,2019-05-27
4,52,0.14,87,5,0,9.29,2019-05-27
100,53,0.13,147,4,0,9.29,2019-05-27
18,54,0.18,338,4,0,9.29,2019-05-27
31,55,0.18,868,7,0,9.29,2019-05-27
12,56,0.15,893,3,0,9.29,2019-05-27
18,57,0.2,558,7,0,9.29,2019-05-27
51,58,0.13,193,5,0,9.29,2019-05-27
11,59,0.14,778,10,0,9.29,2019-05-27
11,60,0.17,844,2,0,9.29,2019-05-27
6,61,0.17,70,1,0,9.29,2019-05-27
12,62,0.13,205,9,0,9.29,2019-05-27
86,63,0.18,501,1,0,9.29,2019-05-27
3,64,0.13,485,2,0,9.29,2019-05-27
23,65,0.12,470,5,0,9.29,2019-05-27
9,66,0.16,857,7,0,9.29,2019-05-27
5,67,0.17,258,10,0,9.29,2019-05-27
24,68,0.17,191,4,0,9.29,2019-05-27
13,69,0.2,731,3,0,9.29,2019-05-27
16,70,0.22,930,5,0,9.29,2019-05-27
11,71,0.14,1013,9,0,9.29,2019-05-27
5,72,0.15,82,6,0,9.29,2019-05-27
21,73,0.17,258,5,0,9.29,2019-05-27
18,74,0.21,594,7,0,9.29,2019-05-27
3,75,0.17,467,2,0,9.29,2019-05-27
43,76,0.2,93,6,0,9.29,2019-05-27
16,77,0.14,990,1,0,9.29,2019-05-27
28,78,0.17,950,1,0,9.29,2019-05-27
8,79,0.14,691,2,0,9.29,2019-05-27
42,80,0.15,149,1,0,9.29,2019-05-27
7,81,0.18,165,5,0,9.29,2019-05-27
7,82,0.11,349,8,0,9.29,2019-05-27
54,83,0.17,96,3,0,9.29,2019-05-27
22,84,0.11,290,1,0,9.29,2019-05-27
7,85,0.16,487,9,0,9.29,2019-05-27
8,86,0.17,214,5,0,9.29,2019-05-27
14,87,0.13,483,6,0,9.29,2019-05-27
12,88,0.11,437,4,0,9.29,2019-05-27
22,89,0.19,292,6,0,9.29,2019-05-27
18,90,0.14,607,7,0,9.29,2019-05-27
13,91,0.15,238,7,0,9.29,2019-05-27
8,92,0.18,702,1,0,9.29,2019-05-27
8,93,0.2,533,9,0,9.29,2019-05-27
10,94,0.2,325,1,0,9.29,2019-05-27
17,95,0.1,351,5,0,9.29,2019-05-27
22,96,0.18,480,3,0,9.29,2019-05-27
16,97,0.17,967,2,0,9.29,2019-05-27
11,98,0.08,315,3,0,9.29,2019-05-27
21,99,0.2,695,8,0,9.29,2019-05-27
12,100,0.16,513,4,0,9.29,2019-05-27
20,1,0.14,953,5,1,2.12,2019-05-28
38,2,0.18,953,3,1,2.12,2019-05-28
9,3,0.21,456,8,1,2.12,2019-05-28
15,4,0.2,407,8,1,2.12,2019-05-28
17,5,0.14,379,1,1,2.12,2019-05-28
34,6,0.11,954,6,1,2.12,2019-05-28
10,7,0.14,759,9,1,2.12,2019-05-28
10,8,0.23,48,6,1,2.12,2019-05-28
8,9,0.17,933,2,1,2.12,2019-05-28
27,10,0.18,419,2,1,2.12,2019-05-28
8,11,0.19,828,5,1,2.12,2019-05-28
22,12,0.21,603,3,1,2.12,2019-05-28
25,13,0.1,976,4,1,2.12,2019-05-28
15,14,0.12,201,3,1,2.12,2019-05-28
43,15,0.12,162,10,1,2.12,2019-05-28
34,16,0.15,789,8,1,2.12,2019-05-28
9,17,0.14,360,7,1,2.12,2019-05-28
37,18,0.18,119,10,1,2.12,2019-05-28
3,19,0.2,565,1,1,2.12,2019-05-28
31,20,0.11,290,4,1,2.12,2019-05-28
27,21,0.12,752,6,1,2.12,2019-05-28
26,22,0.13,457,1,1,2.12,2019-05-28
10,23,0.17,102,4,1,2.12,2019-05-28
14,24,0.16,346,2,1,2.12,2019-05-28
9,25,0.2,384,3,1,2.12,2019-05-28
27,26,0.13,144,8,1,2.12,2019-05-28
8,27,0.15,880,7,1,2.12,2019-05-28
20,28,0.15,246,1,1,2.12,2019-05-28
14,29,0.16,770,6,1,2.12,2019-05-28
43,30,0.16,599,6,1,2.12,2019-05-28
29,31,0.15,868,4,1,2.12,2019-05-28
12,32,0.13,286,1,1,2.12,2019-05-28
10,33,0.11,832,6,1,2.12,2019-05-28
19,34,0.12,165,5,1,2.12,2019-05-28
10,35,0.18,720,7,1,2.12,2019-05-28
15,36,0.14,684,7,1,2.12,2019-05-28
13,37,0.2,346,7,1,2.12,2019-05-28
11,38,0.2,318,9,1,2.12,2019-05-28
9,39,0.19,505,2,1,2.12,2019-05-28
25,40,0.14,203,4,1,2.12,2019-05-28
11,41,0.2,807,2,1,2.12,2019-05-28
25,42,0.14,371,4,1,2.12,2019-05-28
16,43,0.23,187,6,1,2.12,2019-05-28
13,44,0.15,433,8,1,2.12,2019-05-28
6,45,0.2,900,8,1,2.12,2019-05-28
7,46,0.14,1017,4,1,2.12,2019-05-28
8,47,0.22,532,5,1,2.12,2019-05-28
9,48,0.16,434,4,1,2.12,2019-05-28
12,49,0.2,257,1,1,2.12,2019-05-28
12,50,0.16,632,5,1,2.12,2019-05-28
7,51,0.15,704,5,1,2.12,2019-05-28
2,52,0.19,78,9,1,2.12,2019-05-28
38,53,0.15,163,9,1,2.12,2019-05-28
19,54,0.2,325,1,1,2.12,2019-05-28
19,55,0.19,871,4,1,2.12,2019-05-28
6,56,0.11,888,8,1,2.12,2019-05-28
16,57,0.18,510,1,1,2.12,2019-05-28
7,58,0.14,206,9,1,2.12,2019-05-28
18,59,0.16,817,6,1,2.12,2019-05-28
10,60,0.16,860,5,1,2.12,2019-05-28
15,61,0.14,78,4,1,2.12,2019-05-28
8,62,0.19,202,5,1,2.12,2019-05-28
93,63,0.13,476,7,1,2.12,2019-05-28
4,64,0.17,488,8,1,2.12,2019-05-28
12,65,0.22,481,2,1,2.12,2019-05-28
9,66,0.15,852,1,1,2.12,2019-05-28
28,67,0.11,234,8,1,2.12,2019-05-28
64,68,0.16,201,5,1,2.12,2019-05-28
13,69,0.17,671,10,1,2.12,2019-05-28
28,70,0.25,949,7,1,2.12,2019-05-28
24,71,0.2,1038,4,1,2.12,2019-05-28
13,72,0.11,60,6,1,2.12,2019-05-28
25,73,0.13,252,1,1,2.12,2019-05-28
15,74,0.18,605,4,1,2.12,2019-05-28
21,75,0.12,425,8,1,2.12,2019-05-28
31,76,0.19,92,4,1,2.12,2019-05-28
35,77,0.23,944,8,1,2.12,2019-05-28
36,78,0.19,880,9,1,2.12,2019-05-28
5,79,0.09,697,2,1,2.12,2019-05-28
15,80,0.19,120,6,1,2.12,2019-05-28
9,81,0.21,169,6,1,2.12,2019-05-28
14,82,0.13,338,8,1,2.12,2019-05-28
19,83,0.13,96,8,1,2.12,2019-05-28
19,84,0.19,264,3,1,2.12,2019-05-28
7,85,0.19,445,2,1,2.12,2019-05-28
9,86,0.13,213,6,1,2.12,2019-05-28
11,87,0.14,503,4,1,2.12,2019-05-28
36,88,0.22,439,2,1,2.12,2019-05-28
39,89,0.12,270,9,1,2.12,2019-05-28
10,90,0.17,636,10,1,2.12,2019-05-28
8,91,0.14,236,8,1,2.12,2019-05-28
0,92,0.12,691,9,1,2.12,2019-05-28
10,93,0.16,575,5,1,2.12,2019-05-28
6,94,0.12,366,5,1,2.12,2019-05-28
4,95,0.08,390,10,1,2.12,2019-05-28
21,96,0.19,539,3,1,2.12,2019-05-28
31,97,0.19,954,9,1,2.12,2019-05-28
5,98,0.18,299,10,1,2.12,2019-05-28
19,99,0.18,700,1,1,2.12,2019-05-28
9,100,0.13,508,2,1,2.12,2019-05-28
29,1,0.19,926,7,0,19.42,2019-05-29
37,2,0.18,973,6,0,19.42,2019-05-29
19,3,0.19,537,9,0,19.42,2019-05-29
9,4,0.13,425,1,0,19.42,2019-05-29
16,5,0.17,353,3,0,19.42,2019-05-29
41,6,0.15,1000,9,0,19.42,2019-05-29
53,7,0.15,749,1,0,19.42,2019-05-29
21,8,0.13,49,8,0,19.42,2019-05-29
13,9,0.12,964,9,0,19.42,2019-05-29
41,10,0.1,375,2,0,19.42,2019-05-29
9,11,0.22,879,9,0,19.42,2019-05-29
9,12,0.12,608,8,0,19.42,2019-05-29
34,13,0.12,977,2,0,19.42,2019-05-29
15,14,0.13,194,6,0,19.42,2019-05-29
19,15,0.14,151,10,0,19.42,2019-05-29
38,16,0.14,786,2,0,19.42,2019-05-29
6,17,0.16,337,7,0,19.42,2019-05-29
31,18,0.17,117,10,0,19.42,2019-05-29
12,19,0.13,619,8,0,19.42,2019-05-29
12,20,0.22,288,6,0,19.42,2019-05-29
21,21,0.13,689,2,0,19.42,2019-05-29
23,22,0.16,462,3,0,19.42,2019-05-29
13,23,0.2,97,9,0,19.42,2019-05-29
15,24,0.18,376,8,0,19.42,2019-05-29
7,25,0.16,419,7,0,19.42,2019-05-29
23,26,0.13,139,10,0,19.42,2019-05-29
20,27,0.2,840,10,0,19.42,2019-05-29
18,28,0.13,259,1,0,19.42,2019-05-29
3,29,0.16,701,7,0,19.42,2019-05-29
26,30,0.15,639,3,0,19.42,2019-05-29
39,31,0.12,827,2,0,19.42,2019-05-29
11,32,0.12,267,1,0,19.42,2019-05-29
7,33,0.12,811,7,0,19.42,2019-05-29
7,34,0.08,203,8,0,19.42,2019-05-29
11,35,0.13,759,9,0,19.42,2019-05-29
6,36,0.08,652,9,0,19.42,2019-05-29
20,37,0.19,341,1,0,19.42,2019-05-29
48,38,0.16,327,5,0,19.42,2019-05-29
13,39,0.16,559,4,0,19.42,2019-05-29
13,40,0.16,237,2,0,19.42,2019-05-29
4,41,0.11,815,6,0,19.42,2019-05-29
37,42,0.2,372,1,0,19.42,2019-05-29
14,43,0.15,162,2,0,19.42,2019-05-29
11,44,0.19,507,6,0,19.42,2019-05-29
21,45,0.15,910,7,0,19.42,2019-05-29
7,46,0.2,970,8,0,19.42,2019-05-29
19,47,0.19,532,9,0,19.42,2019-05-29
8,48,0.1,454,10,0,19.42,2019-05-29
11,49,0.17,276,8,0,19.42,2019-05-29
13,50,0.12,600,4,0,19.42,2019-05-29
8,51,0.14,665,4,0,19.42,2019-05-29
3,52,0.12,97,8,0,19.42,2019-05-29
98,53,0.17,163,1,0,19.42,2019-05-29
22,54,0.15,338,3,0,19.42,2019-05-29
25,55,0.16,844,5,0,19.42,2019-05-29
9,56,0.16,837,4,0,19.42,2019-05-29
13,57,0.15,560,3,0,19.42,2019-05-29
51,58,0.15,188,9,0,19.42,2019-05-29
16,59,0.14,807,8,0,19.42,2019-05-29
8,60,0.19,833,3,0,19.42,2019-05-29
7,61,0.18,72,10,0,19.42,2019-05-29
14,62,0.17,250,8,0,19.42,2019-05-29
57,63,0.26,472,6,0,19.42,2019-05-29
0,64,0.17,430,1,0,19.42,2019-05-29
21,65,0.15,467,8,0,19.42,2019-05-29
9,66,0.19,830,2,0,19.42,2019-05-29
9,67,0.13,236,10,0,19.42,2019-05-29
20,68,0.18,183,9,0,19.42,2019-05-29
7,69,0.12,733,2,0,19.42,2019-05-29
2,70,0.08,890,8,0,19.42,2019-05-29
17,71,0.17,1021,9,0,19.42,2019-05-29
5,72,0.16,81,10,0,19.42,2019-05-29
22,73,0.15,256,7,0,19.42,2019-05-29
22,74,0.17,566,1,0,19.42,2019-05-29
6,75,0.21,482,1,0,19.42,2019-05-29
33,76,0.13,92,8,0,19.42,2019-05-29
45,77,0.15,891,5,0,19.42,2019-05-29
4,78,0.11,1011,5,0,19.42,2019-05-29
12,79,0.2,682,10,0,19.42,2019-05-29
24,80,0.16,131,1,0,19.42,2019-05-29
8,81,0.24,156,4,0,19.42,2019-05-29
6,82,0.14,354,9,0,19.42,2019-05-29
61,83,0.11,97,1,0,19.42,2019-05-29
23,84,0.19,250,8,0,19.42,2019-05-29
7,85,0.17,492,7,0,19.42,2019-05-29
6,86,0.18,229,9,0,19.42,2019-05-29
19,87,0.07,526,2,0,19.42,2019-05-29
24,88,0.17,444,5,0,19.42,2019-05-29
5,89,0.1,315,10,0,19.42,2019-05-29
14,90,0.21,619,6,0,19.42,2019-05-29
17,91,0.18,251,6,0,19.42,2019-05-29
7,92,0.18,652,6,0,19.42,2019-05-29
7,93,0.21,543,9,0,19.42,2019-05-29
10,94,0.13,363,8,0,19.42,2019-05-29
24,95,0.16,389,10,0,19.42,2019-05-29
19,96,0.16,468,3,0,19.42,2019-05-29
23,97,0.18,922,8,0,19.42,2019-05-29
15,98,0.19,292,9,0,19.42,2019-05-29
17,99,0.13,686,4,0,19.42,2019-05-29
22,100,0.22,471,10,0,19.42,2019-05-29
22,1,0.19,955,1,0,17.13,2019-05-30
33,2,0.17,939,8,0,17.13,2019-05-30
33,3,0.17,452,2,0,17.13,2019-05-30
6,4,0.17,400,3,0,17.13,2019-05-30
16,5,0.12,366,7,0,17.13,2019-05-30
27,6,0.17,953,3,0,17.13,2019-05-30
61,7,0.16,713,8,0,17.13,2019-05-30
15,8,0.19,41,9,0,17.13,2019-05-30
12,9,0.17,968,8,0,17.13,2019-05-30
35,10,0.1,407,9,0,17.13,2019-05-30
13,11,0.15,823,1,0,17.13,2019-05-30
11,12,0.14,609,6,0,17.13,2019-05-30
34,13,0.2,982,3,0,17.13,2019-05-30
10,14,0.13,210,10,0,17.13,2019-05-30
3,15,0.24,174,7,0,17.13,2019-05-30
18,16,0.21,749,10,0,17.13,2019-05-30
7,17,0.16,345,3,0,17.13,2019-05-30
27,18,0.13,120,7,0,17.13,2019-05-30
12,19,0.18,629,10,0,17.13,2019-05-30
7,20,0.17,259,1,0,17.13,2019-05-30
20,21,0.12,741,2,0,17.13,2019-05-30
32,22,0.17,491,6,0,17.13,2019-05-30
12,23,0.15,97,3,0,17.13,2019-05-30
16,24,0.21,336,6,0,17.13,2019-05-30
7,25,0.18,400,1,0,17.13,2019-05-30
15,26,0.17,138,7,0,17.13,2019-05-30
13,27,0.12,834,9,0,17.13,2019-05-30
19,28,0.14,223,1,0,17.13,2019-05-30
7,29,0.16,751,3,0,17.13,2019-05-30
20,30,0.21,649,7,0,17.13,2019-05-30
26,31,0.18,829,9,0,17.13,2019-05-30
17,32,0.17,314,4,0,17.13,2019-05-30
13,33,0.16,807,2,0,17.13,2019-05-30
14,34,0.14,192,9,0,17.13,2019-05-30
12,35,0.17,777,8,0,17.13,2019-05-30
14,36,0.15,700,2,0,17.13,2019-05-30
19,37,0.17,348,6,0,17.13,2019-05-30
46,38,0.14,337,10,0,17.13,2019-05-30
11,39,0.1,558,2,0,17.13,2019-05-30
15,40,0.16,230,5,0,17.13,2019-05-30
4,41,0.11,839,3,0,17.13,2019-05-30
22,42,0.14,390,1,0,17.13,2019-05-30
12,43,0.11,188,9,0,17.13,2019-05-30
15,44,0.17,538,10,0,17.13,2019-05-30
18,45,0.08,959,8,0,17.13,2019-05-30
6,46,0.16,975,1,0,17.13,2019-05-30
18,47,0.17,520,5,0,17.13,2019-05-30
9,48,0.13,452,5,0,17.13,2019-05-30
11,49,0.17,287,4,0,17.13,2019-05-30
16,50,0.19,611,1,0,17.13,2019-05-30
8,51,0.15,660,3,0,17.13,2019-05-30
4,52,0.13,86,8,0,17.13,2019-05-30
106,53,0.21,185,8,0,17.13,2019-05-30
23,54,0.18,319,1,0,17.13,2019-05-30
31,55,0.14,893,6,0,17.13,2019-05-30
7,56,0.18,797,5,0,17.13,2019-05-30
15,57,0.17,547,5,0,17.13,2019-05-30
52,58,0.12,201,10,0,17.13,2019-05-30
26,59,0.21,832,2,0,17.13,2019-05-30
10,60,0.11,830,5,0,17.13,2019-05-30
8,61,0.17,79,1,0,17.13,2019-05-30
8,62,0.22,239,5,0,17.13,2019-05-30
139,63,0.06,522,5,0,17.13,2019-05-30
2,64,0.17,457,5,0,17.13,2019-05-30
23,65,0.13,469,7,0,17.13,2019-05-30
6,66,0.15,790,5,0,17.13,2019-05-30
7,67,0.11,255,7,0,17.13,2019-05-30
41,68,0.16,212,7,0,17.13,2019-05-30
10,69,0.16,731,2,0,17.13,2019-05-30
12,70,0.17,956,4,0,17.13,2019-05-30
13,71,0.15,1001,7,0,17.13,2019-05-30
1,72,0.16,97,8,0,17.13,2019-05-30
14,73,0.19,271,6,0,17.13,2019-05-30
19,74,0.17,543,7,0,17.13,2019-05-30
4,75,0.13,475,8,0,17.13,2019-05-30
29,76,0.13,102,8,0,17.13,2019-05-30
24,77,0.12,967,7,0,17.13,2019-05-30
16,78,0.13,969,7,0,17.13,2019-05-30
13,79,0.2,642,4,0,17.13,2019-05-30
37,80,0.15,141,8,0,17.13,2019-05-30
5,81,0.17,177,3,0,17.13,2019-05-30
7,82,0.12,358,5,0,17.13,2019-05-30
56,83,0.15,100,1,0,17.13,2019-05-30
23,84,0.18,265,8,0,17.13,2019-05-30
7,85,0.14,451,9,0,17.13,2019-05-30
7,86,0.18,220,8,0,17.13,2019-05-30
10,87,0.19,495,2,0,17.13,2019-05-30
19,88,0.15,431,8,0,17.13,2019-05-30
19,89,0.15,289,10,0,17.13,2019-05-30
9,90,0.22,580,8,0,17.13,2019-05-30
11,91,0.17,216,1,0,17.13,2019-05-30
8,92,0.15,747,5,0,17.13,2019-05-30
8,93,0.16,560,7,0,17.13,2019-05-30
11,94,0.18,327,9,0,17.13,2019-05-30
24,95,0.14,352,10,0,17.13,2019-05-30
22,96,0.19,472,3,0,17.13,2019-05-30
15,97,0.15,952,2,0,17.13,2019-05-30
15,98,0.16,300,6,0,17.13,2019-05-30
14,99,0.14,721,7,0,17.13,2019-05-30
21,100,0.21,494,6,0,17.13,2019-05-30
20,1,0.14,954,3,0,9.44,2019-05-31
36,2,0.24,883,6,0,9.44,2019-05-31
16,3,0.25,487,3,0,9.44,2019-05-31
4,4,0.2,416,6,0,9.44,2019-05-31
18,5,0.14,377,2,0,9.44,2019-05-31
23,6,0.16,933,2,0,9.44,2019-05-31
57,7,0.17,726,9,0,9.44,2019-05-31
12,8,0.17,66,10,0,9.44,2019-05-31
11,9,0.14,955,3,0,9.44,2019-05-31
34,10,0.16,420,8,0,9.44,2019-05-31
11,11,0.17,860,2,0,9.44,2019-05-31
16,12,0.17,592,10,0,9.44,2019-05-31
33,13,0.14,972,7,0,9.44,2019-05-31
10,14,0.15,210,8,0,9.44,2019-05-31
6,15,0.21,194,3,0,9.44,2019-05-31
35,16,0.13,763,3,0,9.44,2019-05-31
5,17,0.16,329,5,0,9.44,2019-05-31
33,18,0.14,113,7,0,9.44,2019-05-31
9,19,0.14,604,4,0,9.44,2019-05-31
17,20,0.18,304,6,0,9.44,2019-05-31
12,21,0.19,689,1,0,9.44,2019-05-31
42,22,0.1,487,3,0,9.44,2019-05-31
11,23,0.15,89,3,0,9.44,2019-05-31
17,24,0.14,353,5,0,9.44,2019-05-31
9,25,0.16,400,8,0,9.44,2019-05-31
31,26,0.09,137,8,0,9.44,2019-05-31
22,27,0.21,832,10,0,9.44,2019-05-31
19,28,0.14,232,10,0,9.44,2019-05-31
4,29,0.14,708,7,0,9.44,2019-05-31
11,30,0.17,700,8,0,9.44,2019-05-31
36,31,0.13,838,8,0,9.44,2019-05-31
12,32,0.22,283,8,0,9.44,2019-05-31
15,33,0.18,817,5,0,9.44,2019-05-31
18,34,0.17,193,1,0,9.44,2019-05-31
5,35,0.12,690,2,0,9.44,2019-05-31
19,36,0.13,740,7,0,9.44,2019-05-31
14,37,0.16,401,10,0,9.44,2019-05-31
49,38,0.21,300,9,0,9.44,2019-05-31
11,39,0.06,576,10,0,9.44,2019-05-31
25,40,0.18,200,1,0,9.44,2019-05-31
6,41,0.22,865,2,0,9.44,2019-05-31
27,42,0.15,376,7,0,9.44,2019-05-31
12,43,0.14,180,6,0,9.44,2019-05-31
8,44,0.07,496,3,0,9.44,2019-05-31
20,45,0.18,899,4,0,9.44,2019-05-31
5,46,0.11,964,6,0,9.44,2019-05-31
22,47,0.09,528,5,0,9.44,2019-05-31
12,48,0.19,492,2,0,9.44,2019-05-31
10,49,0.2,286,10,0,9.44,2019-05-31
19,50,0.14,653,5,0,9.44,2019-05-31
5,51,0.12,720,6,0,9.44,2019-05-31
3,52,0.16,95,10,0,9.44,2019-05-31
97,53,0.15,159,2,0,9.44,2019-05-31
31,54,0.14,315,1,0,9.44,2019-05-31
33,55,0.22,938,2,0,9.44,2019-05-31
10,56,0.2,865,10,0,9.44,2019-05-31
12,57,0.14,537,3,0,9.44,2019-05-31
49,58,0.2,230,7,0,9.44,2019-05-31
12,59,0.13,790,1,0,9.44,2019-05-31
7,60,0.18,821,2,0,9.44,2019-05-31
12,61,0.14,86,7,0,9.44,2019-05-31
6,62,0.19,204,5,0,9.44,2019-05-31
86,63,0.19,489,9,0,9.44,2019-05-31
3,64,0.11,492,5,0,9.44,2019-05-31
17,65,0.17,482,6,0,9.44,2019-05-31
8,66,0.15,850,5,0,9.44,2019-05-31
4,67,0.16,273,1,0,9.44,2019-05-31
27,68,0.18,197,3,0,9.44,2019-05-31
6,69,0.12,751,9,0,9.44,2019-05-31
6,70,0.1,975,7,0,9.44,2019-05-31
18,71,0.19,984,5,0,9.44,2019-05-31
1,72,0.14,95,3,0,9.44,2019-05-31
27,73,0.09,255,10,0,9.44,2019-05-31
22,74,0.13,560,2,0,9.44,2019-05-31
4,75,0.15,461,2,0,9.44,2019-05-31
34,76,0.16,101,5,0,9.44,2019-05-31
30,77,0.15,938,4,0,9.44,2019-05-31
19,78,0.11,945,9,0,9.44,2019-05-31
8,79,0.12,640,8,0,9.44,2019-05-31
50,80,0.09,156,4,0,9.44,2019-05-31
8,81,0.14,166,3,0,9.44,2019-05-31
6,82,0.12,335,5,0,9.44,2019-05-31
48,83,0.2,88,5,0,9.44,2019-05-31
23,84,0.18,264,3,0,9.44,2019-05-31
7,85,0.17,460,5,0,9.44,2019-05-31
6,86,0.2,230,7,0,9.44,2019-05-31
16,87,0.11,481,9,0,9.44,2019-05-31
19,88,0.16,427,5,0,9.44,2019-05-31
30,89,0.2,277,3,0,9.44,2019-05-31
20,90,0.16,654,9,0,9.44,2019-05-31
11,91,0.15,219,1,0,9.44,2019-05-31
7,92,0.15,673,7,0,9.44,2019-05-31
5,93,0.21,567,4,0,9.44,2019-05-31
9,94,0.15,361,2,0,9.44,2019-05-31
12,95,0.1,388,8,0,9.44,2019-05-31
19,96,0.16,508,8,0,9.44,2019-05-31
21,97,0.22,962,5,0,9.44,2019-05-31
5,98,0.08,258,4,0,9.44,2019-05-31
14,99,0.14,721,4,0,9.44,2019-05-31
13,100,0.15,513,2,0,9.44,2019-05-31
22,1,0.12,945,8,0,8.98,2019-06-01
23,2,0.17,888,10,0,8.98,2019-06-01
33,3,0.13,472,10,0,8.98,2019-06-01
5,4,0.19,414,7,0,8.98,2019-06-01
24,5,0.19,398,9,0,8.98,2019-06-01
30,6,0.19,982,9,0,8.98,2019-06-01
52,7,0.14,746,2,0,8.98,2019-06-01
16,8,0.14,55,3,0,8.98,2019-06-01
6,9,0.19,910,5,0,8.98,2019-06-01
33,10,0.16,427,4,0,8.98,2019-06-01
10,11,0.12,900,3,0,8.98,2019-06-01
14,12,0.14,576,10,0,8.98,2019-06-01
33,13,0.19,966,2,0,8.98,2019-06-01
